transaction_id,payment_id,settlement_id,amount,currency,timestamp,ledger_status,ledger_entry_id,posted_at,reconciliation_batch
TXN-000730,PAY-000730-442,SET-20260807-187687,336.33,INR,2026-08-07T07:38:33,ACCRUED,LED-36085889,2026-08-07T22:38:33,RB-20260807
TXN-000731,PAY-000731-626,SET-20260830-546921,1344.78,INR,2026-08-30T19:28:24,POSTED,LED-73667139,2026-08-31T09:55:36,RB-20260831
TXN-000732,PAY-000732-602,SET-20260818-318449,843.09,INR,2026-08-18T12:06:55,POSTED,LED-53140111,2026-08-18T17:31:13,RB-20260818
TXN-000733,PAY-000733-506,SET-20260822-204326,2164.08,INR,2026-08-22T03:20:35,POSTED,LED-82946717,2026-08-22T16:08:02,RB-20260822
TXN-000734,PAY-000734-980,SET-20260818-999628,307.43,INR,2026-08-18T18:41:05,POSTED,LED-81145381,2026-08-19T04:05:25,RB-20260819
TXN-000735,PAY-000735-527,SET-20260830-283224,522.93,INR,2026-08-30T11:30:45,ACCRUED,LED-70420587,2026-08-30T20:30:45,RB-20260830
TXN-000736,PAY-000736-788,SET-20260822-445034,2307.88,INR,2026-08-22T01:45:21,POSTED,LED-60061591,2026-08-22T06:21:55,RB-20260822
TXN-000737,PAY-000737-229,SET-20260814-494212,2008.18,INR,2026-08-14T00:19:07,POSTED,LED-24852314,2026-08-14T09:14:45,RB-20260814
TXN-000738,PAY-000738-954,SET-20260815-560107,2367.26,INR,2026-08-15T02:34:19,POSTED,LED-26774279,2026-08-15T15:18:57,RB-20260815
TXN-000740,PAY-000740-142,SET-20260824-943707,628.22,INR,2026-08-24T02:16:48,POSTED,LED-55306159,2026-08-24T10:22:05,RB-20260824
TXN-000741,PAY-000741-234,SET-20260830-432892,2210.13,INR,2026-08-30T06:49:47,POSTED,LED-73205761,2026-08-30T15:39:17,RB-20260830
TXN-000742,PAY-000742-589,SET-20260806-159781,855.44,INR,2026-08-06T02:25:31,POSTED,LED-79384481,2026-08-06T07:30:29,RB-20260806
TXN-000743,PAY-000743-432,SET-20260801-538317,2354.53,INR,2026-08-01T17:32:42,ACCRUED,LED-41863925,2026-08-02T06:32:42,RB-20260802
TXN-000744,PAY-000744-506,SET-20260818-148066,1987.96,INR,2026-08-18T10:03:49,POSTED,LED-30377222,2026-08-18T19:01:14,RB-20260818
TXN-000745,PAY-000745-721,SET-20260813-827927,1973.69,INR,2026-08-13T21:09:53,POSTED,LED-57580462,2026-08-14T09:01:27,RB-20260814
TXN-000746,PAY-000746-441,SET-20260805-430554,2469.93,INR,2026-08-05T19:16:36,POSTED,LED-28098665,2026-08-06T03:27:31,RB-20260806
TXN-000747,PAY-000747-882,SET-20260808-407623,29.77,INR,2026-08-08T13:35:10,ACCRUED,LED-12879938,2026-08-08T21:35:10,RB-20260808
TXN-000748,PAY-000748-796,SET-20260819-923478,310.35,INR,2026-08-19T04:43:17,ACCRUED,LED-49626558,2026-08-19T15:43:17,RB-20260819
TXN-000749,PAY-000749-557,SET-20260819-821144,2305.52,INR,2026-08-19T00:50:56,ACCRUED,LED-65876354,2026-08-19T12:50:56,RB-20260819
TXN-000751,PAY-000751-821,SET-20260823-484543,1788.09,INR,2026-08-23T13:43:07,POSTED,LED-96672705,2026-08-24T02:36:33,RB-20260824
TXN-000752,PAY-000752-323,SET-20260809-124289,565.19,INR,2026-08-09T01:46:22,POSTED,LED-30685850,2026-08-09T10:19:29,RB-20260809
TXN-000753,PAY-000753-111,SET-20260828-534767,2270.44,INR,2026-08-28T18:38:22,POSTED,LED-55061147,2026-08-29T02:03:42,RB-20260829
TXN-000754,PAY-000754-300,SET-20260815-305545,330.95,INR,2026-08-15T06:36:05,POSTED,LED-55607530,2026-08-15T18:11:29,RB-20260815
TXN-000755,PAY-000755-272,SET-20260823-724292,338.88,INR,2026-08-23T06:38:11,POSTED,LED-46461058,2026-08-23T21:25:04,RB-20260823
TXN-000756,PAY-000756-325,SET-20260803-711268,1195.97,INR,2026-08-03T08:50:46,POSTED,LED-10270069,2026-08-03T16:07:34,RB-20260803
TXN-000757,PAY-000757-956,SET-20260810-869263,238.90,INR,2026-08-10T22:34:32,POSTED,LED-75121714,2026-08-11T08:14:17,RB-20260811
TXN-000758,PAY-000758-995,SET-20260823-361219,2356.85,INR,2026-08-23T03:05:57,ACCRUED,LED-46763992,2026-08-23T13:05:57,RB-20260823
TXN-000759,PAY-000759-734,SET-20260829-949031,486.04,INR,2026-08-29T19:41:46,ACCRUED,LED-67754106,2026-08-30T14:41:46,RB-20260830
TXN-000760,PAY-000760-400,SET-20260806-507069,1494.94,INR,2026-08-06T00:32:29,ACCRUED,LED-59535424,2026-08-06T15:32:29,RB-20260806
TXN-000761,PAY-000761-530,SET-20260802-700268,1360.47,INR,2026-08-02T22:25:07,POSTED,LED-22943207,2026-08-03T07:29:42,RB-20260803
TXN-000762,PAY-000762-790,SET-20260830-237427,1152.92,INR,2026-08-30T18:08:43,REVERSAL_POSTED,LED-16882126,2026-08-31T01:40:10,RB-20260831
TXN-000763,PAY-000763-852,SET-20260811-205878,1708.20,INR,2026-08-11T02:35:33,POSTED,LED-15375922,2026-08-11T12:35:10,RB-20260811
TXN-000765,PAY-000765-536,SET-20260829-336341,519.85,INR,2026-08-29T22:58:21,POSTED,LED-92287096,2026-08-30T05:29:10,RB-20260830
TXN-000765,PAY-000765-536,SET-20260829-336341,519.85,INR,2026-08-29T22:58:21,DUPLICATE_HOLD,LED-72135692,2026-08-30T06:21:10,RB-20260830
TXN-000766,PAY-000766-954,SET-20260827-247535,904.79,INR,2026-08-27T20:51:43,POSTED,LED-59039967,2026-08-28T04:44:58,RB-20260828
TXN-000766,PAY-000766-954,SET-20260827-247535,904.79,INR,2026-08-27T20:51:43,DUPLICATE_HOLD,LED-11525619,2026-08-28T05:20:58,RB-20260828
TXN-000768,PAY-000768-366,SET-20260815-110631,2298.78,INR,2026-08-15T01:37:34,POSTED,LED-73925739,2026-08-15T12:23:32,RB-20260815
TXN-000769,PAY-000769-199,SET-20260826-644887,1531.10,INR,2026-08-26T08:50:36,POSTED,LED-30069496,2026-08-26T16:20:45,RB-20260826
TXN-000770,PAY-000770-771,SET-20260828-164116,207.98,INR,2026-08-28T01:03:14,SUSPENSE,LED-53806184,2026-08-28T05:55:34,RB-20260828
TXN-000771,PAY-000771-106,SET-20260825-870813,1591.78,INR,2026-08-25T17:49:38,POSTED,LED-49247579,2026-08-25T23:38:11,RB-20260825
TXN-000772,PAY-000772-710,SET-20260824-846286,255.11,INR,2026-08-24T09:10:38,ACCRUED,LED-82145564,2026-08-24T16:10:38,RB-20260824
TXN-000773,PAY-000773-149,SET-20260826-451703,2108.13,INR,2026-08-26T16:32:29,POSTED,LED-82014511,2026-08-27T02:17:59,RB-20260827
TXN-000774,PAY-000774-969,SET-20260806-565066,2392.25,INR,2026-08-06T03:33:55,POSTED,LED-24097309,2026-08-06T09:28:25,RB-20260806
TXN-000775,PAY-000775-633,SET-20260829-567751,1433.07,INR,2026-08-29T17:58:58,POSTED,LED-15053259,2026-08-30T06:00:33,RB-20260830
TXN-000776,PAY-000776-369,SET-20260822-610220,578.56,INR,2026-08-22T09:47:52,POSTED,LED-14400536,2026-08-22T19:36:44,RB-20260822
TXN-000776,PAY-000776-369,SET-20260822-610220,578.56,INR,2026-08-22T09:47:52,DUPLICATE_HOLD,LED-31200303,2026-08-22T20:00:44,RB-20260822
TXN-000777,PAY-000777-174,SET-20260831-367110,7.03,INR,2026-08-31T10:39:07,POSTED,LED-89991604,2026-08-31T14:56:52,RB-20260831
TXN-000778,PAY-000778-123,SET-20260807-540598,331.42,INR,2026-08-07T04:16:44,POSTED,LED-60825270,2026-08-07T15:06:42,RB-20260807
TXN-000779,PAY-000779-137,SET-20260806-423688,452.23,INR,2026-08-06T14:26:10,ACCRUED,LED-77975139,2026-08-07T11:26:10,RB-20260807
TXN-000780,PAY-000780-461,SET-20260816-592515,1415.85,INR,2026-08-16T14:13:34,POSTED,LED-18103071,2026-08-17T02:15:08,RB-20260817
TXN-000781,PAY-000781-692,SET-20260811-732712,1511.06,INR,2026-08-11T07:39:10,POSTED,LED-19021774,2026-08-11T13:35:10,RB-20260811
TXN-000782,PAY-000782-201,SET-20260830-325042,521.90,INR,2026-08-30T14:33:53,POSTED,LED-94302946,2026-08-31T00:58:04,RB-20260831
TXN-000782,PAY-000782-201,SET-20260830-325042,521.90,INR,2026-08-30T14:33:53,DUPLICATE_HOLD,LED-67406592,2026-08-31T01:29:04,RB-20260831
TXN-000783,PAY-000783-456,SET-20260819-652754,418.31,INR,2026-08-19T10:21:58,POSTED,LED-37919776,2026-08-19T22:00:48,RB-20260819
TXN-000784,PAY-000784-299,SET-20260810-107071,241.99,INR,2026-08-10T08:48:31,POSTED,LED-83052636,2026-08-10T21:03:10,RB-20260810
TXN-000785,PAY-000785-621,SET-20260816-942500,1417.18,INR,2026-08-16T21:49:27,POSTED,LED-16176737,2026-08-17T09:22:42,RB-20260817
TXN-000786,PAY-000786-325,SET-20260806-533493,887.11,INR,2026-08-06T13:41:11,POSTED,LED-30492112,2026-08-07T05:14:47,RB-20260807
TXN-000787,PAY-000787-817,SET-20260810-295918,1744.34,INR,2026-08-10T15:22:22,POSTED,LED-92740835,2026-08-11T06:10:39,RB-20260811
TXN-000788,PAY-000788-462,SET-20260818-747012,1545.53,INR,2026-08-18T05:18:08,POSTED,LED-34504715,2026-08-18T13:37:05,RB-20260818
TXN-000789,PAY-000789-777,SET-20260811-605495,738.34,INR,2026-08-11T02:04:58,POSTED,LED-29292166,2026-08-11T14:22:46,RB-20260811
TXN-000790,PAY-000790-276,SET-20260813-159361,272.99,INR,2026-08-13T21:36:51,SUSPENSE,LED-26664418,2026-08-14T09:26:47,RB-20260814
TXN-000791,PAY-000791-842,SET-20260827-148525,931.92,INR,2026-08-27T21:16:20,POSTED,LED-99317431,2026-08-28T08:58:57,RB-20260828
TXN-000792,PAY-000792-461,SET-20260813-402726,167.97,INR,2026-08-13T01:15:05,POSTED,LED-66637682,2026-08-13T07:08:46,RB-20260813
TXN-000793,PAY-000793-632,SET-20260819-202844,709.18,INR,2026-08-19T14:50:12,ACCRUED,LED-36700188,2026-08-20T13:50:12,RB-20260820
TXN-000794,PAY-000794-464,SET-20260806-959403,1445.35,INR,2026-08-06T02:29:03,POSTED,LED-89527652,2026-08-06T10:16:42,RB-20260806
TXN-000794,PAY-000794-464,SET-20260806-959403,1445.35,INR,2026-08-06T02:29:03,DUPLICATE_HOLD,LED-57044530,2026-08-06T10:53:42,RB-20260806
TXN-000795,PAY-000795-415,SET-20260828-397067,1179.81,INR,2026-08-28T11:00:04,POSTED,LED-83770163,2026-08-28T21:34:23,RB-20260828
TXN-000796,PAY-000796-662,SET-20260811-931835,1391.07,INR,2026-08-11T00:59:27,POSTED,LED-76623571,2026-08-11T10:21:54,RB-20260811
TXN-000797,PAY-000797-267,SET-20260802-428011,2012.58,INR,2026-08-02T21:03:34,POSTED,LED-65815007,2026-08-03T06:14:44,RB-20260803
TXN-000798,PAY-000798-895,SET-20260823-719688,1238.85,INR,2026-08-23T06:10:35,POSTED,LED-33627593,2026-08-23T15:15:12,RB-20260823
TXN-000799,PAY-000799-105,SET-20260811-621776,815.83,INR,2026-08-11T11:32:42,POSTED,LED-43979282,2026-08-11T17:58:18,RB-20260811
TXN-000800,PAY-000800-471,SET-20260825-717906,1082.18,INR,2026-08-25T03:03:07,POSTED,LED-20565784,2026-08-25T17:00:59,RB-20260825
TXN-000802,PAY-000802-972,SET-20260810-757972,1431.70,INR,2026-08-10T00:57:00,POSTED,LED-26849906,2026-08-10T14:11:26,RB-20260810
TXN-000803,PAY-000803-925,SET-20260815-269112,334.60,INR,2026-08-15T23:44:29,POSTED,LED-52221789,2026-08-16T14:18:34,RB-20260816
TXN-000804,PAY-000804-192,SET-20260804-923919,69.13,INR,2026-08-04T04:35:51,POSTED,LED-97026637,2026-08-04T10:29:36,RB-20260804
TXN-000805,PAY-000805-893,SET-20260831-663065,1149.00,INR,2026-08-31T18:28:30,POSTED,LED-71236609,2026-09-01T07:00:12,RB-20260901
TXN-000806,PAY-000806-836,SET-20260821-712714,164.14,INR,2026-08-21T17:00:34,POSTED,LED-55383802,2026-08-22T00:20:42,RB-20260822
TXN-000807,PAY-000807-347,SET-20260802-381423,1137.13,INR,2026-08-02T09:26:51,POSTED,LED-96395128,2026-08-02T13:38:52,RB-20260802
TXN-000808,PAY-000808-865,SET-20260824-618569,517.49,INR,2026-08-24T19:16:33,POSTED,LED-69098132,2026-08-25T08:03:02,RB-20260825
TXN-000809,PAY-000809-724,SET-20260815-154564,1633.64,INR,2026-08-15T03:58:31,POSTED,LED-55274281,2026-08-15T15:43:34,RB-20260815
TXN-000810,PAY-000810-923,SET-20260831-713628,64.57,INR,2026-08-31T14:34:19,POSTED,LED-82108049,2026-09-01T02:45:20,RB-20260901
TXN-000812,PAY-000812-579,SET-20260823-208549,1949.60,INR,2026-08-23T15:41:45,POSTED,LED-84096513,2026-08-23T21:50:04,RB-20260823
TXN-000813,PAY-000813-850,SET-20260817-595700,376.74,INR,2026-08-17T12:15:12,POSTED,LED-30521919,2026-08-18T01:05:12,RB-20260818
TXN-000814,PAY-000814-743,SET-20260810-409683,193.32,INR,2026-08-10T23:11:53,POSTED,LED-47571127,2026-08-11T08:42:38,RB-20260811
TXN-000815,PAY-000815-374,SET-20260811-648623,2364.42,INR,2026-08-11T13:50:15,POSTED,LED-81596227,2026-08-11T19:28:46,RB-20260811
TXN-000816,PAY-000816-479,SET-20260802-468873,2477.68,INR,2026-08-02T03:26:31,REVERSAL_POSTED,LED-52583952,2026-08-02T18:03:10,RB-20260802
TXN-000817,PAY-000817-415,SET-20260804-728548,1789.14,INR,2026-08-04T08:01:16,ACCRUED,LED-50198007,2026-08-05T00:01:16,RB-20260805
TXN-000818,PAY-000818-810,SET-20260802-961542,1146.27,INR,2026-08-02T00:46:41,POSTED,LED-72225306,2026-08-02T08:33:20,RB-20260802
TXN-000819,PAY-000819-976,SET-20260830-554807,2040.13,INR,2026-08-30T02:47:34,POSTED,LED-53713943,2026-08-30T07:24:22,RB-20260830
TXN-000820,PAY-000820-129,SET-20260821-719054,1822.03,INR,2026-08-21T18:17:49,POSTED,LED-66679436,2026-08-22T03:31:49,RB-20260822
TXN-000821,PAY-000821-980,SET-20260803-562115,1704.87,INR,2026-08-03T07:26:03,POSTED,LED-27815900,2026-08-03T15:07:29,RB-20260803
TXN-000822,PAY-000822-405,SET-20260826-951009,886.97,INR,2026-08-26T04:41:48,POSTED,LED-91261238,2026-08-26T19:06:58,RB-20260826
TXN-000823,PAY-000823-597,SET-20260813-106831,2465.53,INR,2026-08-13T09:13:27,POSTED,LED-65309057,2026-08-13T22:31:29,RB-20260813
TXN-000824,PAY-000824-227,SET-20260810-131444,2291.09,INR,2026-08-10T21:08:03,POSTED,LED-65574794,2026-08-11T02:47:33,RB-20260811
TXN-000826,PAY-000826-467,SET-20260815-763877,2418.79,INR,2026-08-15T23:20:00,POSTED,LED-11946029,2026-08-16T07:08:25,RB-20260816
TXN-000827,PAY-000827-128,SET-20260803-663261,944.98,INR,2026-08-03T21:07:13,POSTED,LED-37627242,2026-08-04T04:34:17,RB-20260804
TXN-000828,PAY-000828-163,SET-20260803-787364,2301.23,INR,2026-08-03T18:41:08,POSTED,LED-67275074,2026-08-04T04:27:00,RB-20260804
TXN-000829,PAY-000829-627,SET-20260822-825469,757.92,INR,2026-08-22T05:27:20,POSTED,LED-74448214,2026-08-22T14:52:07,RB-20260822
TXN-000830,PAY-000830-164,SET-20260809-258240,1071.04,INR,2026-08-09T03:16:42,POSTED,LED-66743609,2026-08-09T16:29:49,RB-20260809
TXN-000831,PAY-000831-168,SET-20260802-819009,944.62,INR,2026-08-02T17:17:34,POSTED,LED-54161701,2026-08-03T05:57:00,RB-20260803
TXN-000832,PAY-000832-894,SET-20260808-162356,2036.85,INR,2026-08-08T19:08:04,POSTED,LED-49895797,2026-08-09T03:15:32,RB-20260809
TXN-000834,PAY-000834-369,SET-20260819-362230,430.44,INR,2026-08-19T12:08:21,ACCRUED,LED-25506892,2026-08-19T22:08:21,RB-20260819
TXN-000835,PAY-000835-856,SET-20260806-558852,514.72,INR,2026-08-06T22:55:12,POSTED,LED-78901916,2026-08-07T03:40:35,RB-20260807
TXN-000836,PAY-000836-113,SET-20260820-656518,2025.66,INR,2026-08-20T15:12:31,POSTED,LED-25223355,2026-08-20T23:33:00,RB-20260820
TXN-000837,PAY-000837-937,SET-20260812-199943,1931.12,INR,2026-08-12T14:01:22,POSTED,LED-62038585,2026-08-12T20:31:41,RB-20260812
TXN-000838,PAY-000838-812,SET-20260824-533242,2211.84,INR,2026-08-24T04:08:23,POSTED,LED-28902887,2026-08-24T15:31:42,RB-20260824
TXN-000840,PAY-000840-456,SET-20260826-202071,971.93,INR,2026-08-26T13:21:58,POSTED,LED-69086693,2026-08-26T21:42:28,RB-20260826
TXN-000841,PAY-000841-313,SET-20260901-719744,387.98,INR,2026-09-01T03:49:11,POSTED,LED-81220700,2026-09-01T13:25:54,RB-20260901
TXN-000842,PAY-000842-759,SET-20260814-167027,1582.02,INR,2026-08-14T14:27:15,POSTED,LED-95670398,2026-08-15T00:15:24,RB-20260815
TXN-000843,PAY-000843-841,SET-20260831-942992,669.20,INR,2026-08-31T06:25:39,SUSPENSE,LED-74572859,2026-08-31T15:01:14,RB-20260831
TXN-000845,PAY-000845-990,SET-20260822-453766,1149.80,INR,2026-08-22T01:09:24,POSTED,LED-58506407,2026-08-22T12:21:22,RB-20260822
TXN-000847,PAY-000847-658,SET-20260830-696614,1662.41,INR,2026-08-30T01:42:20,POSTED,LED-82667449,2026-08-30T09:15:28,RB-20260830
TXN-000848,PAY-000848-290,SET-20260815-692653,532.42,INR,2026-08-15T12:39:14,POSTED,LED-98864841,2026-08-15T21:33:01,RB-20260815
TXN-000849,PAY-000849-632,SET-20260830-266224,2047.50,INR,2026-08-30T05:57:44,POSTED,LED-32464052,2026-08-30T15:41:32,RB-20260830
TXN-000850,PAY-000850-491,SET-20260825-174462,1620.20,INR,2026-08-25T08:40:53,POSTED,LED-70422366,2026-08-25T17:36:01,RB-20260825
TXN-000851,PAY-000851-995,SET-20260813-275116,1330.16,INR,2026-08-13T10:31:03,POSTED,LED-61765141,2026-08-13T20:19:06,RB-20260813
TXN-000852,PAY-000852-208,SET-20260805-967748,2080.70,INR,2026-08-05T13:26:27,POSTED,LED-19824498,2026-08-06T00:39:05,RB-20260806
TXN-000853,PAY-000853-337,SET-20260825-388968,1588.56,INR,2026-08-25T14:26:00,POSTED,LED-61520196,2026-08-26T02:51:22,RB-20260826
TXN-000854,PAY-000854-938,SET-20260804-415427,1976.42,INR,2026-08-04T12:12:27,POSTED,LED-92772859,2026-08-04T17:59:18,RB-20260804
TXN-000855,PAY-000855-336,SET-20260815-996758,1774.47,INR,2026-08-15T01:06:06,POSTED,LED-11479694,2026-08-15T17:02:23,RB-20260815
TXN-000856,PAY-000856-821,SET-20260831-728129,1574.15,INR,2026-08-31T09:44:15,ACCRUED,LED-43901019,2026-09-01T05:44:15,RB-20260901
TXN-000857,PAY-000857-136,SET-20260820-997366,1164.83,INR,2026-08-20T12:57:23,POSTED,LED-38948764,2026-08-21T01:47:49,RB-20260821
TXN-000858,PAY-000858-551,SET-20260826-595736,554.69,INR,2026-08-26T16:47:32,POSTED,LED-61695318,2026-08-26T23:10:41,RB-20260826
TXN-000859,PAY-000859-443,SET-20260826-965306,1576.32,INR,2026-08-26T15:42:31,POSTED,LED-20541498,2026-08-26T20:12:49,RB-20260826
TXN-000860,PAY-000860-481,SET-20260816-393023,1148.05,INR,2026-08-16T08:43:33,POSTED,LED-80550653,2026-08-16T20:15:05,RB-20260816
TXN-000861,PAY-000861-765,SET-20260809-651067,1959.61,INR,2026-08-09T10:51:08,POSTED,LED-98016078,2026-08-10T01:26:47,RB-20260810
TXN-000862,PAY-000862-728,SET-20260814-285497,1912.27,INR,2026-08-14T02:12:01,ACCRUED,LED-95657487,2026-08-15T00:12:01,RB-20260815
TXN-000863,PAY-000863-108,SET-20260827-153190,2346.00,INR,2026-08-27T10:53:40,POSTED,LED-39586410,2026-08-27T18:22:37,RB-20260827
TXN-000864,PAY-000864-232,SET-20260831-829738,649.21,INR,2026-08-31T22:57:11,POSTED,LED-85848068,2026-09-01T12:29:19,RB-20260901
TXN-000865,PAY-000865-367,SET-20260831-349558,2424.66,INR,2026-08-31T10:30:17,POSTED,LED-27564374,2026-08-31T17:35:20,RB-20260831
TXN-000866,PAY-000866-377,SET-20260811-616506,20.34,INR,2026-08-11T06:55:18,ACCRUED,LED-60327838,2026-08-11T12:55:18,RB-20260811
TXN-000867,PAY-000867-616,SET-20260802-940593,1302.18,INR,2026-08-02T02:01:59,POSTED,LED-50482744,2026-08-02T11:39:15,RB-20260802
TXN-000868,PAY-000868-441,SET-20260804-904389,844.34,INR,2026-08-04T13:12:51,POSTED,LED-90042230,2026-08-04T19:07:03,RB-20260804
TXN-000869,PAY-000869-134,SET-20260819-410527,1770.80,INR,2026-08-19T05:28:31,POSTED,LED-79956408,2026-08-19T16:53:01,RB-20260819
TXN-000871,PAY-000871-211,SET-20260816-489071,627.89,INR,2026-08-16T02:38:17,ACCRUED,LED-77221822,2026-08-16T15:38:17,RB-20260816
TXN-000872,PAY-000872-807,SET-20260824-174629,1877.55,INR,2026-08-24T17:40:04,POSTED,LED-40012459,2026-08-25T00:26:44,RB-20260825
TXN-000873,PAY-000873-505,SET-20260806-977927,499.47,INR,2026-08-06T11:40:58,POSTED,LED-69062110,2026-08-06T19:42:15,RB-20260806
TXN-000874,PAY-000874-310,SET-20260822-812560,953.24,INR,2026-08-22T05:28:59,POSTED,LED-56732944,2026-08-22T12:22:35,RB-20260822
TXN-000875,PAY-000875-641,SET-20260815-941321,889.51,INR,2026-08-15T13:59:29,POSTED,LED-63793316,2026-08-16T05:33:12,RB-20260816
TXN-000876,PAY-000876-651,SET-20260802-298053,796.18,INR,2026-08-02T01:17:45,POSTED,LED-81743208,2026-08-02T04:43:13,RB-20260802
TXN-000878,PAY-000878-103,SET-20260818-343156,2365.33,INR,2026-08-18T17:12:43,ACCRUED,LED-89084883,2026-08-19T11:12:43,RB-20260819
TXN-000879,PAY-000879-603,SET-20260809-763033,973.90,INR,2026-08-09T12:38:01,ACCRUED,LED-65457336,2026-08-10T05:38:01,RB-20260810
TXN-000880,PAY-000880-169,SET-20260811-890094,1770.70,INR,2026-08-11T02:17:40,POSTED,LED-32882366,2026-08-11T10:47:59,RB-20260811
TXN-000884,PAY-000884-572,SET-20260808-495088,1126.70,INR,2026-08-08T22:54:34,POSTED,LED-59068830,2026-08-09T05:10:44,RB-20260809
TXN-000885,PAY-000885-523,SET-20260808-387275,1799.43,INR,2026-08-08T00:29:04,POSTED,LED-54605188,2026-08-08T13:10:40,RB-20260808
TXN-000886,PAY-000886-576,SET-20260821-426588,1548.15,INR,2026-08-21T08:35:09,POSTED,LED-63375335,2026-08-21T14:05:12,RB-20260821
TXN-000887,PAY-000887-697,SET-20260812-298148,660.54,INR,2026-08-12T07:26:16,POSTED,LED-34614608,2026-08-12T20:11:37,RB-20260812
TXN-000888,PAY-000888-749,SET-20260801-202722,1895.49,INR,2026-08-01T20:04:31,POSTED,LED-52563807,2026-08-02T10:43:12,RB-20260802
TXN-000889,PAY-000889-400,SET-20260828-781064,2239.78,INR,2026-08-28T07:48:49,POSTED,LED-57364420,2026-08-28T11:28:16,RB-20260828
TXN-000890,PAY-000890-161,SET-20260811-699956,1817.30,INR,2026-08-11T22:41:37,POSTED,LED-13590423,2026-08-12T10:53:02,RB-20260812
TXN-000891,PAY-000891-871,SET-20260816-515480,2487.06,INR,2026-08-16T00:35:16,POSTED,LED-88116053,2026-08-16T07:50:54,RB-20260816
TXN-000892,PAY-000892-246,SET-20260816-577573,41.50,INR,2026-08-16T14:51:08,POSTED,LED-70304331,2026-08-17T03:00:02,RB-20260817
TXN-000893,PAY-000893-587,SET-20260809-411513,1657.80,INR,2026-08-09T18:52:52,POSTED,LED-88699982,2026-08-10T01:11:19,RB-20260810
TXN-000894,PAY-000894-605,SET-20260816-557650,2250.07,INR,2026-08-16T16:44:26,POSTED,LED-47014800,2026-08-17T01:50:53,RB-20260817
TXN-000895,PAY-000895-830,SET-20260811-569310,673.95,INR,2026-08-11T04:19:22,POSTED,LED-67332368,2026-08-11T12:37:38,RB-20260811
TXN-000896,PAY-000896-698,SET-20260801-962399,213.37,INR,2026-08-01T11:03:10,POSTED,LED-24671858,2026-08-01T22:48:25,RB-20260801
TXN-000897,PAY-000897-522,SET-20260818-769995,399.00,INR,2026-08-18T02:22:50,POSTED,LED-42872824,2026-08-18T10:17:08,RB-20260818
TXN-000898,PAY-000898-102,SET-20260806-351864,918.88,INR,2026-08-06T03:46:08,POSTED,LED-53787013,2026-08-06T08:38:05,RB-20260806
TXN-000899,PAY-000899-135,SET-20260818-542591,1589.37,INR,2026-08-18T23:21:56,POSTED,LED-31470541,2026-08-19T12:58:47,RB-20260819
TXN-000900,PAY-000900-929,SET-20260831-866812,318.41,INR,2026-08-31T21:02:19,POSTED,LED-26133291,2026-09-01T06:41:24,RB-20260901
TXN-000900,PAY-000900-929,SET-20260831-866812,318.41,INR,2026-08-31T21:02:19,DUPLICATE_HOLD,LED-44416169,2026-09-01T07:10:24,RB-20260901
TXN-000901,PAY-000901-860,SET-20260828-539109,1138.86,INR,2026-08-28T00:27:36,POSTED,LED-90639372,2026-08-28T09:57:32,RB-20260828
TXN-000903,PAY-000903-611,SET-20260825-238771,2226.71,INR,2026-08-25T20:59:18,POSTED,LED-29895605,2026-08-26T04:19:39,RB-20260826
TXN-000904,PAY-000904-125,SET-20260829-621267,125.59,INR,2026-08-29T23:39:40,POSTED,LED-93222350,2026-08-30T10:03:02,RB-20260830
TXN-000904,PAY-000904-125,SET-20260829-621267,125.59,INR,2026-08-29T23:39:40,DUPLICATE_HOLD,LED-80464004,2026-08-30T10:14:02,RB-20260830
TXN-000906,PAY-000906-593,SET-20260810-918727,1884.72,INR,2026-08-10T15:07:16,POSTED,LED-79017021,2026-08-10T20:17:19,RB-20260810
TXN-000907,PAY-000907-891,SET-20260810-455612,2021.42,INR,2026-08-10T19:13:05,POSTED,LED-96837178,2026-08-11T02:47:11,RB-20260811
TXN-000908,PAY-000908-821,SET-20260820-122548,1180.87,INR,2026-08-20T10:45:57,POSTED,LED-98205346,2026-08-20T23:29:10,RB-20260820
TXN-000909,PAY-000909-162,SET-20260812-862773,2226.50,INR,2026-08-12T19:38:35,POSTED,LED-20284118,2026-08-13T08:08:13,RB-20260813
TXN-000910,PAY-000910-811,SET-20260811-894983,1183.82,INR,2026-08-11T03:54:27,POSTED,LED-18377684,2026-08-11T11:32:45,RB-20260811
TXN-000910,PAY-000910-811,SET-20260811-894983,1183.82,INR,2026-08-11T03:54:27,DUPLICATE_HOLD,LED-31259811,2026-08-11T11:55:45,RB-20260811
TXN-000911,PAY-000911-128,SET-20260802-433612,1771.91,INR,2026-08-02T10:14:13,POSTED,LED-96498853,2026-08-02T17:31:47,RB-20260802
TXN-000912,PAY-000912-550,SET-20260819-989458,2059.28,INR,2026-08-19T12:05:55,POSTED,LED-44310850,2026-08-19T19:05:04,RB-20260819
TXN-000913,PAY-000913-692,SET-20260829-245378,770.44,INR,2026-08-29T19:57:34,POSTED,LED-21935724,2026-08-30T07:42:33,RB-20260830
TXN-000915,PAY-000915-626,SET-20260810-979581,135.04,INR,2026-08-10T12:03:29,POSTED,LED-30727714,2026-08-10T23:13:08,RB-20260810
