transaction_id,payment_id,settlement_id,amount,currency,timestamp,bank_status,bank_account_id,utr,cleared_at
TXN-000741,PAY-000741-234,SET-20260830-509594,2210.13,INR,2026-08-30T14:42:17,PENDING,BA-3007,UTR380073264689,2026-08-30T16:11:17
TXN-000742,PAY-000742-589,SET-20260806-159781,855.44,INR,2026-08-06T07:30:29,SETTLED,BA-3010,UTR837491060403,2026-08-06T08:23:29
TXN-000743,PAY-000743-432,SET-20260801-538317,2354.53,INR,2026-08-06T20:35:42,PENDING,BA-3002,UTR316630847116,
TXN-000744,PAY-000744-506,SET-20260818-148066,1987.96,INR,2026-08-18T17:39:14,SETTLED,BA-3009,UTR170217612577,2026-08-18T18:25:14
TXN-000745,PAY-000745-721,SET-20260813-827927,1973.69,INR,2026-08-14T07:42:27,SETTLED,BA-3004,UTR166442570089,2026-08-14T08:49:27
TXN-000746,PAY-000746-441,SET-20260805-430554,2469.93,INR,2026-08-06T02:30:31,SETTLED,BA-3002,UTR782449764069,2026-08-06T03:24:31
TXN-000747,PAY-000747-882,SET-20260808-407623,29.77,INR,2026-08-13T16:46:10,PENDING,BA-3004,UTR700147911440,
TXN-000748,PAY-000748-796,SET-20260819-923478,310.35,INR,2026-08-22T08:40:17,PENDING,BA-3005,UTR319545327497,
TXN-000749,PAY-000749-557,SET-20260819-821144,2305.52,INR,2026-08-22T03:52:56,PENDING,BA-3003,UTR468778814917,
TXN-000751,PAY-000751-821,SET-20260823-484543,1788.09,INR,2026-08-23T22:48:33,SETTLED,BA-3003,UTR944344916890,2026-08-23T23:02:33
TXN-000752,PAY-000752-323,SET-20260809-124289,565.19,INR,2026-08-09T08:57:29,SETTLED,BA-3008,UTR563143374280,2026-08-09T10:01:29
TXN-000753,PAY-000753-111,SET-20260828-534767,2270.44,INR,2026-08-29T03:21:42,SETTLED,BA-3010,UTR112121826177,2026-08-29T03:44:42
TXN-000754,PAY-000754-300,SET-20260815-305545,330.95,INR,2026-08-15T11:22:29,SETTLED,BA-3007,UTR612993407505,2026-08-15T12:52:29
TXN-000755,PAY-000755-272,SET-20260823-724292,338.88,INR,2026-08-23T11:08:04,SETTLED,BA-3002,UTR628229031441,2026-08-23T11:55:04
TXN-000756,PAY-000756-325,SET-20260803-711268,1195.97,INR,2026-08-03T12:30:34,SETTLED,BA-3004,UTR324997382327,2026-08-03T12:48:34
TXN-000757,PAY-000757-956,SET-20260810-869263,241.40,INR,2026-08-11T00:31:17,SETTLED,BA-3005,UTR921214072275,2026-08-11T01:56:17
TXN-000758,PAY-000758-995,SET-20260823-361219,2356.85,INR,2026-08-28T04:21:57,PENDING,BA-3003,UTR623173858652,
TXN-000759,PAY-000759-734,SET-20260829-949031,486.04,INR,2026-08-31T22:10:46,PENDING,BA-3009,UTR721666395969,
TXN-000760,PAY-000760-400,SET-20260806-507069,1494.94,INR,2026-08-10T04:13:29,PENDING,BA-3001,UTR713419200692,
TXN-000761,PAY-000761-530,SET-20260802-700268,1360.47,INR,2026-08-03T09:14:42,SETTLED,BA-3005,UTR171735947406,2026-08-03T09:42:42
TXN-000762,PAY-000762-790,SET-20260830-978906,1152.92,INR,2026-08-31T02:27:10,RETURNED,BA-3005,UTR427197686214,2026-08-31T03:15:10
TXN-000763,PAY-000763-852,SET-20260811-205878,1708.20,INR,2026-08-11T07:07:10,SETTLED,BA-3006,UTR545217707561,2026-08-11T07:42:10
TXN-000765,PAY-000765-536,SET-20260829-336341,519.85,INR,2026-08-30T05:23:10,SETTLED,BA-3002,UTR513710315695,2026-08-30T06:24:10
TXN-000765,PAY-000765-536,SET-20260829-336341,519.85,INR,2026-08-30T05:41:10,SETTLED,BA-3002,UTR423198679627,2026-08-30T06:31:10
TXN-000766,PAY-000766-954,SET-20260827-247535,904.79,INR,2026-08-28T06:28:58,SETTLED,BA-3001,UTR940205188064,2026-08-28T07:55:58
TXN-000766,PAY-000766-954,SET-20260827-247535,904.79,INR,2026-08-28T06:32:58,SETTLED,BA-3001,UTR387940159354,2026-08-28T08:13:58
TXN-000768,PAY-000768-366,SET-20260815-110631,2298.78,INR,2026-08-15T06:34:32,SETTLED,BA-3003,UTR793080496954,2026-08-15T07:55:32
TXN-000769,PAY-000769-199,SET-20260826-644887,1531.10,INR,2026-08-26T13:35:45,SETTLED,BA-3010,UTR244999166819,2026-08-26T14:31:45
TXN-000770,PAY-000770-771,SET-20260828-314216,204.98,INR,2026-08-28T04:55:34,RETURNED,BA-3002,UTR650331887877,2026-08-28T05:44:34
TXN-000771,PAY-000771-106,SET-20260825-870813,1591.78,INR,2026-08-25T23:31:11,SETTLED,BA-3006,UTR147547307243,2026-08-26T00:40:11
TXN-000772,PAY-000772-710,SET-20260824-846286,255.11,INR,2026-08-29T09:33:38,PENDING,BA-3010,UTR920278496057,
TXN-000773,PAY-000773-149,SET-20260826-451703,2108.13,INR,2026-08-26T21:07:59,SETTLED,BA-3003,UTR279385565027,2026-08-26T21:18:59
TXN-000774,PAY-000774-969,SET-20260806-565066,2392.25,INR,2026-08-06T05:39:25,SETTLED,BA-3010,UTR156616582486,2026-08-06T06:01:25
TXN-000775,PAY-000775-633,SET-20260829-567751,1433.07,INR,2026-08-30T03:51:33,SETTLED,BA-3006,UTR410782956138,2026-08-30T05:04:33
TXN-000776,PAY-000776-369,SET-20260822-610220,578.56,INR,2026-08-22T20:58:44,SETTLED,BA-3010,UTR753629766887,2026-08-22T21:23:44
TXN-000776,PAY-000776-369,SET-20260822-610220,578.56,INR,2026-08-22T21:20:44,SETTLED,BA-3010,UTR647876583227,2026-08-22T21:39:44
TXN-000777,PAY-000777-174,SET-20260831-367110,7.03,INR,2026-08-31T14:48:52,SETTLED,BA-3004,UTR965053713701,2026-08-31T16:12:52
TXN-000779,PAY-000779-137,SET-20260806-423688,452.23,INR,2026-08-08T16:35:10,PENDING,BA-3007,UTR608710694887,
TXN-000780,PAY-000780-461,SET-20260816-592515,1415.85,INR,2026-08-16T19:09:08,SETTLED,BA-3002,UTR402977938393,2026-08-16T20:23:08
TXN-000781,PAY-000781-692,SET-20260811-732712,1511.06,INR,2026-08-11T13:35:10,SETTLED,BA-3006,UTR890297675327,2026-08-11T14:45:10
TXN-000782,PAY-000782-201,SET-20260830-325042,521.90,INR,2026-08-31T00:26:04,SETTLED,BA-3005,UTR147665291971,2026-08-31T01:19:04
TXN-000782,PAY-000782-201,SET-20260830-325042,521.90,INR,2026-08-31T00:39:04,SETTLED,BA-3005,UTR943601462961,2026-08-31T01:29:04
TXN-000783,PAY-000783-456,SET-20260819-652754,418.31,INR,2026-08-19T15:11:48,SETTLED,BA-3003,UTR469978257019,2026-08-19T15:45:48
TXN-000784,PAY-000784-299,SET-20260810-107071,241.99,INR,2026-08-10T14:19:10,SETTLED,BA-3009,UTR297343142406,2026-08-10T15:20:10
TXN-000785,PAY-000785-621,SET-20260816-942500,1417.18,INR,2026-08-17T09:45:42,SETTLED,BA-3007,UTR504080238200,2026-08-17T11:02:42
TXN-000786,PAY-000786-325,SET-20260806-533493,887.11,INR,2026-08-06T21:58:47,SETTLED,BA-3010,UTR875188732887,2026-08-06T22:58:47
TXN-000787,PAY-000787-817,SET-20260810-295918,1744.34,INR,2026-08-11T00:38:39,SETTLED,BA-3002,UTR157043492641,2026-08-11T00:55:39
TXN-000788,PAY-000788-462,SET-20260818-747012,1555.53,INR,2026-08-18T14:28:05,SETTLED,BA-3008,UTR895012923944,2026-08-18T15:28:05
TXN-000789,PAY-000789-777,SET-20260811-605495,738.34,INR,2026-08-11T07:31:46,SETTLED,BA-3004,UTR450010202110,2026-08-11T07:37:46
TXN-000790,PAY-000790-276,SET-20260813-649025,269.99,INR,2026-08-14T06:25:47,SETTLED,BA-3002,UTR238661379895,2026-08-14T07:50:47
TXN-000791,PAY-000791-842,SET-20260827-148525,931.92,INR,2026-08-28T03:20:57,SETTLED,BA-3004,UTR414960359091,2026-08-28T04:04:57
TXN-000792,PAY-000792-461,SET-20260813-402726,177.97,INR,2026-08-13T08:20:46,SETTLED,BA-3009,UTR782371492660,2026-08-13T08:38:46
TXN-000793,PAY-000793-632,SET-20260819-202844,709.18,INR,2026-08-23T16:15:12,PENDING,BA-3010,UTR373280741085,
TXN-000794,PAY-000794-464,SET-20260806-959403,1445.35,INR,2026-08-06T09:34:42,SETTLED,BA-3005,UTR419978208825,2026-08-06T10:54:42
TXN-000794,PAY-000794-464,SET-20260806-959403,1445.35,INR,2026-08-06T09:56:42,SETTLED,BA-3005,UTR885244308680,2026-08-06T10:58:42
TXN-000795,PAY-000795-415,SET-20260828-397067,1179.81,INR,2026-08-28T21:39:23,SETTLED,BA-3006,UTR346529130961,2026-08-28T21:49:23
TXN-000796,PAY-000796-662,SET-20260811-931835,1391.07,INR,2026-08-11T04:04:54,SETTLED,BA-3004,UTR572303066859,2026-08-11T05:30:54
TXN-000797,PAY-000797-267,SET-20260802-428011,2012.58,INR,2026-08-03T06:47:44,SETTLED,BA-3009,UTR118379146372,2026-08-03T07:20:44
TXN-000798,PAY-000798-895,SET-20260823-719688,1238.85,INR,2026-08-23T16:09:12,SETTLED,BA-3009,UTR759292500770,2026-08-23T17:26:12
TXN-000799,PAY-000799-105,SET-20260811-621776,815.83,INR,2026-08-11T14:30:18,SETTLED,BA-3005,UTR837815758688,2026-08-11T15:52:18
TXN-000800,PAY-000800-471,SET-20260825-717906,1082.18,INR,2026-08-25T15:51:59,SETTLED,BA-3002,UTR610752965310,2026-08-25T16:12:59
TXN-000802,PAY-000802-972,SET-20260810-757972,1431.70,INR,2026-08-10T04:23:26,SETTLED,BA-3007,UTR558892056628,2026-08-10T05:06:26
TXN-000803,PAY-000803-925,SET-20260815-269112,334.60,INR,2026-08-16T08:23:34,SETTLED,BA-3002,UTR846866548752,2026-08-16T08:55:34
TXN-000804,PAY-000804-192,SET-20260804-923919,79.13,INR,2026-08-04T12:57:36,SETTLED,BA-3008,UTR689659215659,2026-08-04T14:22:36
TXN-000805,PAY-000805-893,SET-20260831-663065,1149.00,INR,2026-09-01T02:00:12,SETTLED,BA-3005,UTR308432460950,2026-09-01T03:17:12
TXN-000806,PAY-000806-836,SET-20260821-712714,164.14,INR,2026-08-22T02:34:42,SETTLED,BA-3002,UTR227599347135,2026-08-22T02:54:42
TXN-000807,PAY-000807-347,SET-20260802-381423,1137.13,INR,2026-08-02T14:10:52,SETTLED,BA-3005,UTR401194392322,2026-08-02T15:03:52
TXN-000808,PAY-000808-865,SET-20260824-618569,517.49,INR,2026-08-25T04:23:02,SETTLED,BA-3006,UTR729461102354,2026-08-25T05:03:02
TXN-000809,PAY-000809-724,SET-20260815-154564,1633.64,INR,2026-08-15T12:46:34,SETTLED,BA-3006,UTR761355149764,2026-08-15T13:31:34
TXN-000810,PAY-000810-923,SET-20260831-713628,64.57,INR,2026-08-31T21:02:20,SETTLED,BA-3002,UTR936451539509,2026-08-31T22:19:20
TXN-000811,PAY-000811-609,SET-20260827-535082,995.70,INR,2026-08-28T04:36:07,SETTLED,BA-3006,UTR753064977000,2026-08-28T05:21:07
TXN-000812,PAY-000812-579,SET-20260823-208549,1950.60,INR,2026-08-23T19:01:04,SETTLED,BA-3006,UTR478574268738,2026-08-23T19:33:04
TXN-000813,PAY-000813-850,SET-20260817-595700,376.74,INR,2026-08-17T17:33:12,SETTLED,BA-3003,UTR774879645894,2026-08-17T18:57:12
TXN-000814,PAY-000814-743,SET-20260810-409683,193.32,INR,2026-08-11T08:45:38,SETTLED,BA-3003,UTR886894289250,2026-08-11T09:17:38
TXN-000815,PAY-000815-374,SET-20260811-648623,2364.42,INR,2026-08-11T21:16:46,SETTLED,BA-3001,UTR620729543975,2026-08-11T21:38:46
TXN-000816,PAY-000816-479,SET-20260802-468873,2480.68,INR,2026-08-02T13:17:10,SETTLED,BA-3009,UTR242849348324,2026-08-02T14:24:10
TXN-000817,PAY-000817-415,SET-20260804-728548,1789.14,INR,2026-08-09T09:34:16,PENDING,BA-3004,UTR405859320138,
TXN-000818,PAY-000818-810,SET-20260802-961542,1151.27,INR,2026-08-02T06:18:20,SETTLED,BA-3010,UTR758517719974,2026-08-02T06:53:20
TXN-000819,PAY-000819-976,SET-20260830-554807,2040.13,INR,2026-08-30T08:49:22,SETTLED,BA-3003,UTR349866908405,2026-08-30T09:31:22
TXN-000820,PAY-000820-129,SET-20260821-719054,1822.03,INR,2026-08-22T02:06:49,SETTLED,BA-3010,UTR851826496331,2026-08-22T02:45:49
TXN-000822,PAY-000822-405,SET-20260826-951009,886.97,INR,2026-08-26T15:47:58,SETTLED,BA-3008,UTR499222023746,2026-08-26T16:23:58
TXN-000823,PAY-000823-597,SET-20260813-106831,2465.53,INR,2026-08-13T16:33:29,SETTLED,BA-3009,UTR850730663771,2026-08-13T17:34:29
TXN-000824,PAY-000824-227,SET-20260810-131444,2291.09,INR,2026-08-11T06:36:33,SETTLED,BA-3001,UTR865808536425,2026-08-11T06:56:33
TXN-000825,PAY-000825-613,SET-20260831-759854,742.61,INR,2026-09-01T00:18:46,SETTLED,BA-3002,UTR970168902541,2026-09-01T01:00:46
TXN-000826,PAY-000826-467,SET-20260815-763877,2418.79,INR,2026-08-16T04:01:25,SETTLED,BA-3008,UTR741805816333,2026-08-16T04:15:25
TXN-000827,PAY-000827-128,SET-20260803-663261,944.98,INR,2026-08-04T06:13:17,SETTLED,BA-3010,UTR587850498997,2026-08-04T07:04:17
TXN-000828,PAY-000828-163,SET-20260803-787364,2301.23,INR,2026-08-04T03:49:00,SETTLED,BA-3005,UTR569740591514,2026-08-04T04:07:00
TXN-000829,PAY-000829-627,SET-20260822-825469,757.92,INR,2026-08-22T09:45:07,SETTLED,BA-3010,UTR903752893898,2026-08-22T10:23:07
TXN-000830,PAY-000830-164,SET-20260809-258240,1071.04,INR,2026-08-09T11:56:49,SETTLED,BA-3007,UTR313166979071,2026-08-09T13:21:49
TXN-000831,PAY-000831-168,SET-20260802-819009,944.62,INR,2026-08-02T20:52:00,SETTLED,BA-3009,UTR217994257557,2026-08-02T21:13:00
TXN-000834,PAY-000834-369,SET-20260819-362230,430.44,INR,2026-08-23T12:52:21,PENDING,BA-3006,UTR725310723820,
TXN-000835,PAY-000835-856,SET-20260806-558852,514.72,INR,2026-08-07T08:02:35,SETTLED,BA-3001,UTR151051762039,2026-08-07T08:44:35
TXN-000836,PAY-000836-113,SET-20260820-656518,2025.66,INR,2026-08-21T00:42:00,SETTLED,BA-3003,UTR898418363672,2026-08-21T01:00:00
TXN-000837,PAY-000837-937,SET-20260812-199943,1928.62,INR,2026-08-12T21:26:41,SETTLED,BA-3008,UTR275834560625,2026-08-12T22:52:41
TXN-000838,PAY-000838-812,SET-20260824-533242,2211.84,INR,2026-08-24T07:36:42,SETTLED,BA-3001,UTR685853334234,2026-08-24T08:37:42
TXN-000840,PAY-000840-456,SET-20260826-202071,971.93,INR,2026-08-26T19:08:28,SETTLED,BA-3005,UTR644807704407,2026-08-26T20:10:28
TXN-000841,PAY-000841-313,SET-20260901-719744,390.48,INR,2026-09-01T11:25:54,SETTLED,BA-3005,UTR302900183058,2026-09-01T11:50:54
TXN-000842,PAY-000842-759,SET-20260814-167027,1582.02,INR,2026-08-14T17:47:24,SETTLED,BA-3010,UTR607797204876,2026-08-14T19:04:24
TXN-000843,PAY-000843-841,SET-20260831-515405,672.20,INR,2026-08-31T11:27:14,RETURNED,BA-3001,UTR969657360146,2026-08-31T12:11:14
TXN-000845,PAY-000845-990,SET-20260822-453766,1148.80,INR,2026-08-22T09:58:22,SETTLED,BA-3001,UTR639368214671,2026-08-22T10:25:22
TXN-000846,PAY-000846-891,SET-20260821-258374,1940.00,INR,2026-08-21T18:13:26,SETTLED,BA-3008,UTR709405663711,2026-08-21T19:01:26
TXN-000848,PAY-000848-290,SET-20260815-692653,532.42,INR,2026-08-15T15:47:01,SETTLED,BA-3006,UTR290965124385,2026-08-15T16:26:01
TXN-000849,PAY-000849-632,SET-20260830-266224,2047.50,INR,2026-08-30T11:30:32,SETTLED,BA-3005,UTR654499766674,2026-08-30T12:25:32
TXN-000850,PAY-000850-491,SET-20260825-174462,1620.20,INR,2026-08-25T15:09:01,SETTLED,BA-3003,UTR581521265437,2026-08-25T16:25:01
TXN-000851,PAY-000851-995,SET-20260813-275116,1330.16,INR,2026-08-13T15:59:06,SETTLED,BA-3001,UTR489419792939,2026-08-13T16:55:06
TXN-000852,PAY-000852-208,SET-20260805-967748,2080.70,INR,2026-08-05T20:48:05,SETTLED,BA-3003,UTR774405290262,2026-08-05T21:15:05
TXN-000853,PAY-000853-337,SET-20260825-388968,1588.56,INR,2026-08-25T22:14:22,SETTLED,BA-3010,UTR686853764690,2026-08-25T22:41:22
TXN-000854,PAY-000854-938,SET-20260804-415427,1976.42,INR,2026-08-04T18:52:18,SETTLED,BA-3002,UTR803771942228,2026-08-04T19:32:18
TXN-000855,PAY-000855-336,SET-20260815-996758,1774.47,INR,2026-08-15T10:18:23,SETTLED,BA-3008,UTR959390866456,2026-08-15T11:06:23
TXN-000856,PAY-000856-821,SET-20260831-728129,1574.15,INR,2026-09-03T10:31:15,PENDING,BA-3004,UTR864872139429,
TXN-000857,PAY-000857-136,SET-20260820-997366,1164.83,INR,2026-08-20T17:58:49,SETTLED,BA-3002,UTR977724110540,2026-08-20T18:33:49
TXN-000858,PAY-000858-551,SET-20260826-595736,554.69,INR,2026-08-26T21:19:41,SETTLED,BA-3004,UTR336975125101,2026-08-26T21:43:41
TXN-000860,PAY-000860-481,SET-20260816-393023,1148.05,INR,2026-08-16T15:34:05,SETTLED,BA-3007,UTR198887866285,2026-08-16T16:37:05
TXN-000861,PAY-000861-765,SET-20260809-651067,1959.61,INR,2026-08-09T17:49:47,SETTLED,BA-3002,UTR827315360903,2026-08-09T19:15:47
TXN-000862,PAY-000862-728,SET-20260814-285497,1912.27,INR,2026-08-16T05:42:01,PENDING,BA-3006,UTR831838904022,
TXN-000863,PAY-000863-108,SET-20260827-153190,2346.00,INR,2026-08-27T16:58:37,SETTLED,BA-3001,UTR722103084475,2026-08-27T18:02:37
TXN-000864,PAY-000864-232,SET-20260831-829738,649.21,INR,2026-09-01T07:48:19,SETTLED,BA-3006,UTR180538343331,2026-09-01T08:35:19
TXN-000865,PAY-000865-367,SET-20260831-349558,2424.66,INR,2026-08-31T16:42:20,SETTLED,BA-3006,UTR569763492591,2026-08-31T17:33:20
TXN-000866,PAY-000866-377,SET-20260811-616506,20.34,INR,2026-08-14T09:16:18,PENDING,BA-3007,UTR124038517982,
TXN-000867,PAY-000867-616,SET-20260802-940593,1302.18,INR,2026-08-02T10:14:15,SETTLED,BA-3003,UTR335170917855,2026-08-02T10:52:15
TXN-000868,PAY-000868-441,SET-20260804-904389,844.34,INR,2026-08-04T15:07:03,SETTLED,BA-3003,UTR184794335285,2026-08-04T16:11:03
TXN-000869,PAY-000869-134,SET-20260819-410527,1770.80,INR,2026-08-19T13:30:01,SETTLED,BA-3010,UTR485053988326,2026-08-19T14:50:01
TXN-000871,PAY-000871-211,SET-20260816-489071,627.89,INR,2026-08-21T06:02:17,PENDING,BA-3010,UTR337817146468,
TXN-000872,PAY-000872-807,SET-20260824-174629,1877.55,INR,2026-08-24T20:58:44,SETTLED,BA-3005,UTR458108530836,2026-08-24T21:21:44
TXN-000873,PAY-000873-505,SET-20260806-977927,499.47,INR,2026-08-06T18:00:15,SETTLED,BA-3001,UTR956214978961,2026-08-06T19:23:15
TXN-000874,PAY-000874-310,SET-20260822-812560,953.24,INR,2026-08-22T08:17:35,SETTLED,BA-3003,UTR392094106864,2026-08-22T09:43:35
TXN-000875,PAY-000875-641,SET-20260815-941321,889.51,INR,2026-08-15T20:39:12,SETTLED,BA-3008,UTR732007116696,2026-08-15T21:59:12
TXN-000876,PAY-000876-651,SET-20260802-298053,796.18,INR,2026-08-02T04:16:13,SETTLED,BA-3008,UTR603426292649,2026-08-02T05:10:13
TXN-000877,PAY-000877-546,SET-20260819-272929,1966.89,INR,2026-08-19T23:11:20,SETTLED,BA-3010,UTR105434615593,2026-08-19T23:51:20
TXN-000878,PAY-000878-103,SET-20260818-343156,2365.33,INR,2026-08-21T18:31:43,PENDING,BA-3009,UTR572725373526,
TXN-000879,PAY-000879-603,SET-20260809-763033,973.90,INR,2026-08-14T15:51:01,PENDING,BA-3010,UTR610559081122,
TXN-000880,PAY-000880-169,SET-20260811-890094,1770.70,INR,2026-08-11T10:22:59,SETTLED,BA-3009,UTR918114673020,2026-08-11T11:17:59
TXN-000881,PAY-000881-222,SET-20260817-640104,2145.36,INR,2026-08-17T17:11:50,SETTLED,BA-3007,UTR741847155029,2026-08-17T17:37:50
TXN-000882,PAY-000882-751,SET-20260812-982754,938.15,INR,2026-08-13T00:22:16,SETTLED,BA-3001,UTR955058329428,2026-08-13T00:45:16
TXN-000884,PAY-000884-572,SET-20260808-495088,1126.70,INR,2026-08-09T09:28:44,SETTLED,BA-3002,UTR415604482549,2026-08-09T10:43:44
TXN-000885,PAY-000885-523,SET-20260808-387275,1809.43,INR,2026-08-08T10:20:40,SETTLED,BA-3001,UTR973689321088,2026-08-08T11:22:40
TXN-000886,PAY-000886-576,SET-20260821-426588,1548.15,INR,2026-08-21T11:42:12,SETTLED,BA-3002,UTR667582299378,2026-08-21T13:06:12
TXN-000887,PAY-000887-697,SET-20260812-298148,660.54,INR,2026-08-12T15:52:37,SETTLED,BA-3005,UTR808723121770,2026-08-12T16:58:37
TXN-000888,PAY-000888-749,SET-20260801-202722,1895.49,INR,2026-08-02T06:59:12,SETTLED,BA-3003,UTR101220744672,2026-08-02T07:07:12
TXN-000890,PAY-000890-161,SET-20260811-699956,1819.80,INR,2026-08-12T08:25:02,SETTLED,BA-3002,UTR583769383801,2026-08-12T09:13:02
TXN-000892,PAY-000892-246,SET-20260816-577573,41.50,INR,2026-08-17T01:53:02,SETTLED,BA-3009,UTR843986406267,2026-08-17T03:16:02
TXN-000893,PAY-000893-587,SET-20260809-411513,1657.80,INR,2026-08-10T03:25:19,SETTLED,BA-3010,UTR807701901980,2026-08-10T04:07:19
TXN-000894,PAY-000894-605,SET-20260816-557650,2249.07,INR,2026-08-16T20:49:53,SETTLED,BA-3004,UTR253399412661,2026-08-16T21:58:53
TXN-000895,PAY-000895-830,SET-20260811-569310,673.95,INR,2026-08-11T10:07:38,SETTLED,BA-3005,UTR931473024735,2026-08-11T10:54:38
TXN-000897,PAY-000897-522,SET-20260818-769995,399.00,INR,2026-08-18T06:59:08,SETTLED,BA-3010,UTR863448543383,2026-08-18T08:03:08
TXN-000898,PAY-000898-102,SET-20260806-351864,918.88,INR,2026-08-06T12:53:05,SETTLED,BA-3004,UTR469588070463,2026-08-06T14:01:05
TXN-000899,PAY-000899-135,SET-20260818-542591,1589.37,INR,2026-08-19T09:51:47,SETTLED,BA-3002,UTR837779553578,2026-08-19T11:12:47
TXN-000900,PAY-000900-929,SET-20260831-866812,318.41,INR,2026-09-01T00:50:24,SETTLED,BA-3008,UTR364406952745,2026-09-01T01:46:24
TXN-000900,PAY-000900-929,SET-20260831-866812,318.41,INR,2026-09-01T01:01:24,SETTLED,BA-3008,UTR229218082340,2026-09-01T02:23:24
TXN-000903,PAY-000903-611,SET-20260825-238771,2226.71,INR,2026-08-25T22:47:39,SETTLED,BA-3003,UTR990479706835,2026-08-25T23:41:39
TXN-000904,PAY-000904-125,SET-20260829-621267,125.59,INR,2026-08-30T11:56:02,SETTLED,BA-3003,UTR532229137430,2026-08-30T13:18:02
TXN-000904,PAY-000904-125,SET-20260829-621267,125.59,INR,2026-08-30T12:34:02,SETTLED,BA-3003,UTR131673170972,2026-08-30T13:39:02
TXN-000905,PAY-000905-336,SET-20260828-291720,1414.31,INR,2026-08-28T10:37:42,SETTLED,BA-3005,UTR655845706102,2026-08-28T11:51:42
TXN-000906,PAY-000906-593,SET-20260810-918727,1884.72,INR,2026-08-10T20:07:19,SETTLED,BA-3002,UTR251081122851,2026-08-10T20:13:19
TXN-000907,PAY-000907-891,SET-20260810-455612,2021.42,INR,2026-08-11T00:27:11,SETTLED,BA-3006,UTR548266584735,2026-08-11T00:35:11
TXN-000908,PAY-000908-821,SET-20260820-122548,1180.87,INR,2026-08-20T20:34:10,SETTLED,BA-3007,UTR103494458430,2026-08-20T20:51:10
TXN-000909,PAY-000909-162,SET-20260812-862773,2226.50,INR,2026-08-13T04:53:13,SETTLED,BA-3003,UTR112255673092,2026-08-13T05:12:13
TXN-000910,PAY-000910-811,SET-20260811-894983,1183.82,INR,2026-08-11T11:50:45,SETTLED,BA-3006,UTR756201106472,2026-08-11T12:56:45
TXN-000910,PAY-000910-811,SET-20260811-894983,1183.82,INR,2026-08-11T12:32:45,SETTLED,BA-3006,UTR913318037251,2026-08-11T13:12:45
TXN-000911,PAY-000911-128,SET-20260802-433612,1774.41,INR,2026-08-02T19:18:47,SETTLED,BA-3005,UTR151384172260,2026-08-02T20:35:47
TXN-000912,PAY-000912-550,SET-20260819-989458,2059.28,INR,2026-08-19T21:22:04,SETTLED,BA-3003,UTR999840386591,2026-08-19T22:01:04
TXN-000913,PAY-000913-692,SET-20260829-245378,770.44,INR,2026-08-30T05:53:33,SETTLED,BA-3003,UTR380033103285,2026-08-30T06:49:33
TXN-000916,PAY-000916-117,SET-20260825-230464,1122.69,INR,2026-08-26T03:25:58,SETTLED,BA-3007,UTR412823300828,2026-08-26T04:55:58
TXN-000917,PAY-000917-459,SET-20260823-788429,82.36,INR,2026-08-23T10:14:47,SETTLED,BA-3009,UTR345269509263,2026-08-23T11:32:47
TXN-000918,PAY-000918-407,SET-20260824-543179,2026.18,INR,2026-08-24T10:58:10,SETTLED,BA-3006,UTR412075876717,2026-08-24T11:32:10
TXN-000919,PAY-000919-604,SET-20260822-711414,1023.84,INR,2026-08-23T06:12:38,SETTLED,BA-3009,UTR471948983159,2026-08-23T07:35:38
TXN-000920,PAY-000920-409,SET-20260819-147143,1777.53,INR,2026-08-19T21:54:01,SETTLED,BA-3010,UTR532751513517,2026-08-19T22:06:01
TXN-000921,PAY-000921-722,SET-20260824-208841,1140.17,INR,2026-08-24T14:28:04,SETTLED,BA-3007,UTR475908972397,2026-08-24T14:48:04
TXN-000922,PAY-000922-177,SET-20260802-945162,2359.46,INR,2026-08-02T08:29:50,SETTLED,BA-3007,UTR785226145774,2026-08-02T09:58:50
TXN-000922,PAY-000922-177,SET-20260802-945162,2359.46,INR,2026-08-02T08:41:50,SETTLED,BA-3007,UTR633041367409,2026-08-02T10:11:50
TXN-000923,PAY-000923-462,SET-20260813-357982,979.99,INR,2026-08-13T19:22:49,SETTLED,BA-3003,UTR744536015646,2026-08-13T20:39:49
TXN-000924,PAY-000924-963,SET-20260804-395957,1082.00,INR,2026-08-04T23:28:52,SETTLED,BA-3007,UTR506024707158,2026-08-05T00:54:52
TXN-000925,PAY-000925-479,SET-20260810-845396,1707.52,INR,2026-08-10T13:57:05,SETTLED,BA-3008,UTR469201559275,2026-08-10T15:13:05
TXN-000926,PAY-000926-174,SET-20260812-622154,171.61,INR,2026-08-13T06:50:24,SETTLED,BA-3001,UTR588024154265,2026-08-13T08:03:24
TXN-000927,PAY-000927-899,SET-20260806-567960,837.75,INR,2026-08-06T16:56:08,SETTLED,BA-3006,UTR938180274033,2026-08-06T18:10:08
TXN-000928,PAY-000928-940,SET-20260824-658844,1823.98,INR,2026-08-24T10:05:29,SETTLED,BA-3008,UTR208179333451,2026-08-24T10:19:29
TXN-000929,PAY-000929-463,SET-20260817-981614,2284.74,INR,2026-08-17T15:06:04,SETTLED,BA-3007,UTR721850534437,2026-08-17T15:38:04
TXN-000930,PAY-000930-405,SET-20260825-793246,740.02,INR,2026-08-25T08:37:35,SETTLED,BA-3004,UTR664803732819,2026-08-25T09:27:35
