transaction_id,payment_id,settlement_id,amount,currency,timestamp,gateway_status,payment_method,merchant_id,gateway_reference,settlement_initiated_at
TXN-000660,PAY-000660-250,SET-20260821-376414,345.64,INR,2026-08-21T17:37:52,CAPTURED,CARD,MID-1009,GW-22198811,2026-08-21T21:26:31
TXN-000661,PAY-000661-970,SET-20260805-603643,1847.48,INR,2026-08-05T00:57:04,CAPTURED,WALLET,MID-1021,GW-54286959,2026-08-05T02:35:39
TXN-000662,PAY-000662-294,SET-20260824-748541,133.53,INR,2026-08-24T15:51:37,CAPTURED,NETBANKING,MID-1016,GW-98740424,2026-08-24T15:58:07
TXN-000663,PAY-000663-478,SET-20260823-428175,118.76,INR,2026-08-23T22:41:48,CAPTURED,NETBANKING,MID-1013,GW-18920777,2026-08-23T23:09:25
TXN-000664,PAY-000664-513,SET-20260824-532964,2182.75,INR,2026-08-24T18:14:06,CAPTURED,WALLET,MID-1014,GW-83849532,2026-08-24T21:21:37
TXN-000665,PAY-000665-240,SET-20260815-235705,84.23,INR,2026-08-15T00:20:50,CAPTURED,WALLET,MID-1008,GW-76415687,2026-08-15T01:40:43
TXN-000666,PAY-000666-478,SET-20260815-563547,1350.97,INR,2026-08-15T15:42:25,CAPTURED,CARD,MID-1024,GW-51689153,2026-08-15T18:17:48
TXN-000667,PAY-000667-779,SET-20260807-898090,255.64,INR,2026-08-07T13:40:20,CAPTURED,UPI,MID-1008,GW-97499858,2026-08-07T14:55:02
TXN-000668,PAY-000668-278,SET-20260809-692728,1832.11,INR,2026-08-09T09:51:09,CAPTURED,UPI,MID-1019,GW-64335759,2026-08-09T13:04:13
TXN-000669,PAY-000669-246,SET-20260816-314817,1447.39,INR,2026-08-16T15:34:18,CAPTURED,UPI,MID-1007,GW-41970047,2026-08-16T16:46:52
TXN-000670,PAY-000670-270,SET-20260819-921941,594.30,INR,2026-08-19T02:36:12,CAPTURED,NETBANKING,MID-1014,GW-74937674,2026-08-19T04:14:24
TXN-000671,PAY-000671-831,SET-20260821-385753,1143.34,INR,2026-08-21T08:17:54,CAPTURED,CARD,MID-1023,GW-81739145,2026-08-21T09:01:08
TXN-000672,PAY-000672-802,SET-20260825-991416,1610.13,INR,2026-08-25T19:28:57,CAPTURED,UPI,MID-1024,GW-10146775,2026-08-25T21:11:49
TXN-000673,PAY-000673-110,,767.90,INR,2026-08-10T21:35:14,CAPTURED_UNSETTLED,WALLET,MID-1003,GW-55079216,
TXN-000674,PAY-000674-532,SET-20260828-217700,2281.61,INR,2026-08-28T19:01:25,CAPTURED,UPI,MID-1020,GW-23988720,2026-08-28T21:47:39
TXN-000675,PAY-000675-959,SET-20260816-426518,496.19,INR,2026-08-16T22:06:02,CAPTURED,UPI,MID-1012,GW-47491760,2026-08-16T23:15:49
TXN-000676,PAY-000676-642,SET-20260824-776137,1015.93,INR,2026-08-24T22:25:13,CAPTURED,NETBANKING,MID-1003,GW-16712793,2026-08-25T00:25:20
TXN-000677,PAY-000677-475,SET-20260901-305030,926.52,INR,2026-09-01T00:01:33,CAPTURED,UPI,MID-1021,GW-39477091,2026-09-01T02:55:34
TXN-000678,PAY-000678-314,SET-20260816-371465,1673.73,INR,2026-08-16T03:02:13,CAPTURED,CARD,MID-1021,GW-53749374,2026-08-16T03:24:21
TXN-000679,PAY-000679-555,SET-20260809-257894,1905.91,INR,2026-08-09T06:00:48,CAPTURED,NETBANKING,MID-1019,GW-72056766,2026-08-09T09:36:44
TXN-000680,PAY-000680-539,SET-20260813-409131,944.19,INR,2026-08-13T11:26:10,SETTLEMENT_PENDING,UPI,MID-1016,GW-20391140,2026-08-13T14:26:49
TXN-000681,PAY-000681-303,SET-20260804-888007,539.59,INR,2026-08-04T15:59:04,CAPTURED,WALLET,MID-1007,GW-10808265,2026-08-04T16:08:59
TXN-000682,PAY-000682-485,SET-20260816-392276,1818.48,INR,2026-08-16T14:10:45,CAPTURED,NETBANKING,MID-1013,GW-61726231,2026-08-16T15:57:35
TXN-000683,PAY-000683-293,SET-20260824-251331,366.81,INR,2026-08-24T21:56:16,CAPTURED,WALLET,MID-1007,GW-18333632,2026-08-24T22:41:52
TXN-000684,PAY-000684-329,SET-20260813-955389,79.19,INR,2026-08-13T23:28:20,CAPTURED,CARD,MID-1017,GW-61158439,2026-08-14T03:01:26
TXN-000685,PAY-000685-786,,36.84,INR,2026-08-21T23:29:54,CAPTURED_UNSETTLED,CARD,MID-1009,GW-85705818,
TXN-000686,PAY-000686-403,SET-20260812-218122,76.62,INR,2026-08-12T02:53:36,CAPTURED,NETBANKING,MID-1025,GW-87807009,2026-08-12T05:17:22
TXN-000687,PAY-000687-957,SET-20260822-992460,1703.14,INR,2026-08-22T17:55:48,CAPTURED,WALLET,MID-1006,GW-30853846,2026-08-22T20:31:51
TXN-000688,PAY-000688-682,SET-20260803-997996,1397.81,INR,2026-08-03T13:47:07,CAPTURED,CARD,MID-1008,GW-90328938,2026-08-03T15:17:42
TXN-000689,PAY-000689-433,SET-20260828-838086,1061.79,INR,2026-08-28T14:11:18,CAPTURED,WALLET,MID-1006,GW-14780981,2026-08-28T16:04:38
TXN-000690,PAY-000690-714,SET-20260825-118174,331.32,INR,2026-08-25T12:59:12,CAPTURED,CARD,MID-1014,GW-51565656,2026-08-25T13:18:04
TXN-000691,PAY-000691-838,SET-20260811-872565,1913.19,INR,2026-08-11T07:39:10,CAPTURED,CARD,MID-1014,GW-69742488,2026-08-11T10:18:07
TXN-000692,PAY-000692-725,SET-20260828-642005,2288.09,INR,2026-08-28T08:57:07,CAPTURED,WALLET,MID-1016,GW-11262140,2026-08-28T11:32:57
TXN-000693,PAY-000693-847,SET-20260809-335951,918.91,INR,2026-08-09T06:37:55,CAPTURED,CARD,MID-1023,GW-83844999,2026-08-09T09:02:26
TXN-000694,PAY-000694-195,SET-20260820-160893,203.97,INR,2026-08-20T12:36:56,CAPTURED,UPI,MID-1014,GW-16913266,2026-08-20T14:58:56
TXN-000695,PAY-000695-976,SET-20260818-776429,1132.90,INR,2026-08-18T23:11:33,CAPTURED,WALLET,MID-1017,GW-36747981,2026-08-19T01:02:09
TXN-000696,PAY-000696-829,SET-20260813-788634,1851.74,INR,2026-08-13T01:59:18,SETTLEMENT_PENDING,UPI,MID-1020,GW-17151582,2026-08-13T04:07:11
TXN-000697,PAY-000697-756,SET-20260830-984740,1411.65,INR,2026-08-30T00:08:30,CAPTURED,CARD,MID-1012,GW-10725838,2026-08-30T02:46:01
TXN-000698,PAY-000698-695,SET-20260829-665958,2045.60,INR,2026-08-29T21:42:30,CAPTURED,CARD,MID-1012,GW-13574056,2026-08-29T23:10:09
TXN-000699,PAY-000699-386,SET-20260820-633709,1781.63,INR,2026-08-20T07:36:17,CAPTURED,WALLET,MID-1024,GW-97518499,2026-08-20T08:00:11
TXN-000700,PAY-000700-351,SET-20260817-359042,290.33,INR,2026-08-17T16:23:51,CAPTURED,NETBANKING,MID-1008,GW-53615795,2026-08-17T16:40:53
TXN-000701,PAY-000701-338,SET-20260829-844741,281.09,INR,2026-08-29T14:15:05,CAPTURED,CARD,MID-1004,GW-30743341,2026-08-29T14:26:01
TXN-000702,PAY-000702-782,SET-20260814-102524,1131.03,INR,2026-08-14T19:43:13,CAPTURED,WALLET,MID-1011,GW-21947210,2026-08-14T22:54:45
TXN-000703,PAY-000703-293,SET-20260825-235124,246.61,INR,2026-08-25T01:08:54,CAPTURED,UPI,MID-1023,GW-45660186,2026-08-25T04:09:23
TXN-000704,PAY-000704-455,SET-20260813-593090,2014.13,INR,2026-08-13T11:38:36,CAPTURED,NETBANKING,MID-1006,GW-24271335,2026-08-13T14:11:43
TXN-000705,PAY-000705-567,SET-20260831-122805,154.74,INR,2026-08-31T10:51:01,CAPTURED,CARD,MID-1019,GW-74031488,2026-08-31T12:17:09
TXN-000706,PAY-000706-887,SET-20260829-698136,1565.37,INR,2026-08-29T03:38:43,CAPTURED,CARD,MID-1004,GW-63669100,2026-08-29T07:26:00
TXN-000707,PAY-000707-479,SET-20260813-730393,2280.46,INR,2026-08-13T00:03:59,CAPTURED,WALLET,MID-1001,GW-64954266,2026-08-13T01:23:35
TXN-000708,PAY-000708-583,SET-20260807-803721,1293.68,INR,2026-08-07T00:56:57,CAPTURED,WALLET,MID-1009,GW-34166560,2026-08-07T01:52:46
TXN-000709,PAY-000709-145,SET-20260829-133964,958.43,INR,2026-08-29T06:06:25,CAPTURED,CARD,MID-1021,GW-31086763,2026-08-29T08:03:50
TXN-000710,PAY-000710-555,SET-20260813-667473,322.60,INR,2026-08-13T14:47:00,CAPTURED,CARD,MID-1009,GW-30581233,2026-08-13T17:16:42
TXN-000711,PAY-000711-154,SET-20260819-610348,990.22,INR,2026-08-19T20:01:15,CAPTURED,UPI,MID-1016,GW-62673362,2026-08-19T22:59:22
TXN-000712,PAY-000712-473,SET-20260814-663547,1119.12,INR,2026-08-14T17:04:28,CAPTURED,NETBANKING,MID-1016,GW-60084905,2026-08-14T17:46:11
TXN-000713,PAY-000713-506,SET-20260825-433521,2286.77,INR,2026-08-25T06:10:53,CAPTURED,WALLET,MID-1024,GW-11595037,2026-08-25T09:50:05
TXN-000714,PAY-000714-164,SET-20260813-960702,2411.36,INR,2026-08-13T08:44:43,CAPTURED,WALLET,MID-1021,GW-74737569,2026-08-13T12:37:20
TXN-000715,PAY-000715-563,,64.75,INR,2026-08-14T21:10:24,CAPTURED_UNSETTLED,CARD,MID-1014,GW-98010029,
TXN-000716,PAY-000716-520,SET-20260827-339536,880.73,INR,2026-08-27T16:25:56,CAPTURED,NETBANKING,MID-1024,GW-86661066,2026-08-27T20:22:48
TXN-000717,PAY-000717-218,SET-20260822-277501,1417.69,INR,2026-08-22T22:14:30,CAPTURED,WALLET,MID-1004,GW-80586002,2026-08-22T23:47:02
TXN-000718,PAY-000718-616,SET-20260830-820300,1498.54,INR,2026-08-30T02:02:32,CAPTURED,CARD,MID-1025,GW-85838275,2026-08-30T04:09:51
TXN-000719,PAY-000719-963,SET-20260817-385075,2278.11,INR,2026-08-17T09:05:45,CAPTURED,CARD,MID-1012,GW-90403548,2026-08-17T11:06:57
TXN-000720,PAY-000720-126,SET-20260812-746903,694.82,INR,2026-08-12T02:40:48,CAPTURED,UPI,MID-1020,GW-76210436,2026-08-12T06:25:55
TXN-000721,PAY-000721-844,SET-20260819-915041,1008.03,INR,2026-08-19T10:47:24,CAPTURED,WALLET,MID-1009,GW-77639214,2026-08-19T10:57:56
TXN-000722,PAY-000722-505,SET-20260821-371066,1845.53,INR,2026-08-21T12:25:24,CAPTURED,CARD,MID-1016,GW-88996914,2026-08-21T13:31:24
TXN-000723,PAY-000723-693,SET-20260817-537499,1781.30,INR,2026-08-17T02:54:12,CAPTURED,CARD,MID-1004,GW-70820546,2026-08-17T03:58:31
TXN-000724,PAY-000724-708,SET-20260813-145990,453.51,INR,2026-08-13T15:50:26,CAPTURED,CARD,MID-1023,GW-89369001,2026-08-13T16:43:10
TXN-000725,PAY-000725-428,SET-20260805-217330,2356.74,INR,2026-08-05T19:23:45,CAPTURED,WALLET,MID-1001,GW-64459114,2026-08-05T20:17:15
TXN-000726,PAY-000726-640,SET-20260807-764418,223.84,INR,2026-08-07T15:27:26,CAPTURED,NETBANKING,MID-1002,GW-68951200,2026-08-07T17:36:48
TXN-000727,PAY-000727-950,SET-20260809-818687,2213.48,INR,2026-08-09T14:29:15,CAPTURED,CARD,MID-1017,GW-65354028,2026-08-09T16:10:53
TXN-000728,PAY-000728-530,SET-20260803-608738,1657.58,INR,2026-08-03T12:29:22,CAPTURED,CARD,MID-1018,GW-71892067,2026-08-03T13:09:21
TXN-000729,PAY-000729-790,SET-20260829-394146,1163.80,INR,2026-08-29T16:28:25,CAPTURED,UPI,MID-1018,GW-54373384,2026-08-29T19:26:00
TXN-000730,PAY-000730-442,SET-20260807-187687,336.33,INR,2026-08-07T07:38:33,CAPTURED,NETBANKING,MID-1004,GW-86335794,2026-08-07T10:20:04
TXN-000731,PAY-000731-626,SET-20260830-546921,1344.78,INR,2026-08-30T19:28:24,CAPTURED,WALLET,MID-1018,GW-85687310,2026-08-30T22:40:36
TXN-000732,PAY-000732-602,SET-20260818-318449,843.09,INR,2026-08-18T12:06:55,CAPTURED,NETBANKING,MID-1017,GW-16812934,2026-08-18T14:51:13
TXN-000733,PAY-000733-506,SET-20260822-204326,2164.08,INR,2026-08-22T03:20:35,CAPTURED,WALLET,MID-1005,GW-37791990,2026-08-22T04:25:02
TXN-000734,PAY-000734-980,SET-20260818-999628,307.43,INR,2026-08-18T18:41:05,CAPTURED,UPI,MID-1014,GW-87997964,2026-08-18T22:05:25
TXN-000735,PAY-000735-527,SET-20260830-283224,522.93,INR,2026-08-30T11:30:45,CAPTURED,CARD,MID-1019,GW-85032943,2026-08-30T15:26:33
TXN-000736,PAY-000736-788,SET-20260822-445034,2307.88,INR,2026-08-22T01:45:21,CAPTURED,WALLET,MID-1019,GW-68801189,2026-08-22T03:16:55
TXN-000737,PAY-000737-229,SET-20260814-494212,2008.18,INR,2026-08-14T00:19:07,CAPTURED,UPI,MID-1012,GW-22338407,2026-08-14T00:24:45
TXN-000738,PAY-000738-954,SET-20260815-560107,2367.26,INR,2026-08-15T02:34:19,CAPTURED,UPI,MID-1016,GW-93069145,2026-08-15T04:02:57
TXN-000739,PAY-000739-461,SET-20260822-869770,825.78,INR,2026-08-22T18:14:12,CAPTURED,UPI,MID-1006,GW-37613438,2026-08-22T19:22:39
TXN-000740,PAY-000740-142,SET-20260824-943707,628.22,INR,2026-08-24T02:16:48,CAPTURED,UPI,MID-1004,GW-53692394,2026-08-24T05:49:05
TXN-000741,PAY-000741-234,SET-20260830-432892,2210.13,INR,2026-08-30T06:49:47,CAPTURED,WALLET,MID-1020,GW-53603503,2026-08-30T09:34:17
TXN-000742,PAY-000742-589,SET-20260806-159781,855.44,INR,2026-08-06T02:25:31,CAPTURED,NETBANKING,MID-1020,GW-54306190,2026-08-06T05:03:29
TXN-000743,PAY-000743-432,SET-20260801-538317,2354.53,INR,2026-08-01T17:32:42,CAPTURED,NETBANKING,MID-1010,GW-53702623,2026-08-01T18:36:21
TXN-000744,PAY-000744-506,SET-20260818-148066,1987.96,INR,2026-08-18T10:03:49,CAPTURED,CARD,MID-1001,GW-77242607,2026-08-18T12:49:14
TXN-000745,PAY-000745-721,SET-20260813-827927,1973.69,INR,2026-08-13T21:09:53,CAPTURED,NETBANKING,MID-1014,GW-48372654,2026-08-13T23:15:27
TXN-000746,PAY-000746-441,SET-20260805-430554,2469.93,INR,2026-08-05T19:16:36,CAPTURED,WALLET,MID-1022,GW-31107352,2026-08-05T22:18:31
TXN-000747,PAY-000747-882,SET-20260808-407623,29.77,INR,2026-08-08T13:35:10,CAPTURED,CARD,MID-1010,GW-26927150,2026-08-08T15:54:15
TXN-000748,PAY-000748-796,SET-20260819-923478,310.35,INR,2026-08-19T04:43:17,CAPTURED,CARD,MID-1018,GW-39095732,2026-08-19T07:48:01
TXN-000749,PAY-000749-557,SET-20260819-821144,2305.52,INR,2026-08-19T00:50:56,CAPTURED,NETBANKING,MID-1004,GW-82707218,2026-08-19T01:06:34
TXN-000750,PAY-000750-774,,785.22,INR,2026-08-27T09:37:00,CAPTURED_UNSETTLED,UPI,MID-1001,GW-89985863,
TXN-000751,PAY-000751-821,SET-20260823-484543,1788.09,INR,2026-08-23T13:43:07,CAPTURED,WALLET,MID-1005,GW-49107626,2026-08-23T16:56:33
TXN-000752,PAY-000752-323,SET-20260809-124289,565.19,INR,2026-08-09T01:46:22,CAPTURED,NETBANKING,MID-1013,GW-45185220,2026-08-09T05:23:29
TXN-000753,PAY-000753-111,SET-20260828-534767,2270.44,INR,2026-08-28T18:38:22,CAPTURED,WALLET,MID-1011,GW-73232680,2026-08-28T20:26:42
TXN-000754,PAY-000754-300,SET-20260815-305545,330.95,INR,2026-08-15T06:36:05,CAPTURED,NETBANKING,MID-1022,GW-30854293,2026-08-15T07:37:29
TXN-000755,PAY-000755-272,SET-20260823-724292,338.88,INR,2026-08-23T06:38:11,CAPTURED,WALLET,MID-1007,GW-11039345,2026-08-23T09:06:04
TXN-000756,PAY-000756-325,SET-20260803-711268,1195.97,INR,2026-08-03T08:50:46,CAPTURED,UPI,MID-1018,GW-56597898,2026-08-03T10:02:34
TXN-000757,PAY-000757-956,SET-20260810-869263,238.90,INR,2026-08-10T22:34:32,CAPTURED,WALLET,MID-1016,GW-54367554,2026-08-10T23:29:17
TXN-000758,PAY-000758-995,SET-20260823-361219,2356.85,INR,2026-08-23T03:05:57,CAPTURED,WALLET,MID-1021,GW-84132042,2026-08-23T06:36:26
TXN-000759,PAY-000759-734,SET-20260829-949031,486.04,INR,2026-08-29T19:41:46,CAPTURED,CARD,MID-1018,GW-34486161,2026-08-29T20:06:48
TXN-000760,PAY-000760-400,SET-20260806-507069,1494.94,INR,2026-08-06T00:32:29,CAPTURED,WALLET,MID-1018,GW-86802786,2026-08-06T01:10:26
TXN-000761,PAY-000761-530,SET-20260802-700268,1360.47,INR,2026-08-02T22:25:07,CAPTURED,UPI,MID-1020,GW-78840793,2026-08-03T00:25:42
TXN-000762,PAY-000762-790,SET-20260830-978906,1152.92,INR,2026-08-30T18:08:43,CAPTURED,NETBANKING,MID-1001,GW-12877941,2026-08-30T21:23:10
TXN-000763,PAY-000763-852,SET-20260811-205878,1708.20,INR,2026-08-11T02:35:33,CAPTURED,NETBANKING,MID-1011,GW-87459630,2026-08-11T04:21:10
TXN-000764,PAY-000764-121,,835.51,INR,2026-08-22T03:54:19,CAPTURED_UNSETTLED,WALLET,MID-1009,GW-38607806,
TXN-000765,PAY-000765-536,SET-20260829-336341,519.85,INR,2026-08-29T22:58:21,CAPTURED,WALLET,MID-1006,GW-89160683,2026-08-30T02:55:10
TXN-000766,PAY-000766-954,SET-20260827-247535,904.79,INR,2026-08-27T20:51:43,CAPTURED,UPI,MID-1017,GW-10360509,2026-08-27T22:59:58
TXN-000767,PAY-000767-142,,227.37,INR,2026-08-28T23:35:17,CAPTURED_UNSETTLED,CARD,MID-1015,GW-42104806,
TXN-000768,PAY-000768-366,SET-20260815-110631,2298.78,INR,2026-08-15T01:37:34,CAPTURED,NETBANKING,MID-1002,GW-97858949,2026-08-15T02:09:32
TXN-000769,PAY-000769-199,SET-20260826-644887,1531.10,INR,2026-08-26T08:50:36,CAPTURED,NETBANKING,MID-1002,GW-88326847,2026-08-26T11:44:45
TXN-000770,PAY-000770-771,SET-20260828-314216,204.98,INR,2026-08-28T01:03:14,CAPTURED,WALLET,MID-1005,GW-61189468,2026-08-28T01:17:34
TXN-000771,PAY-000771-106,SET-20260825-870813,1591.78,INR,2026-08-25T17:49:38,CAPTURED,WALLET,MID-1015,GW-17701415,2026-08-25T20:46:11
TXN-000772,PAY-000772-710,SET-20260824-846286,255.11,INR,2026-08-24T09:10:38,CAPTURED,CARD,MID-1015,GW-44881080,2026-08-24T10:49:03
TXN-000773,PAY-000773-149,SET-20260826-451703,2108.13,INR,2026-08-26T16:32:29,CAPTURED,UPI,MID-1024,GW-96376795,2026-08-26T16:51:59
TXN-000774,PAY-000774-969,SET-20260806-565066,2392.25,INR,2026-08-06T03:33:55,CAPTURED,WALLET,MID-1001,GW-93117602,2026-08-06T03:48:25
TXN-000775,PAY-000775-633,SET-20260829-567751,1433.07,INR,2026-08-29T17:58:58,CAPTURED,WALLET,MID-1001,GW-28077185,2026-08-29T20:14:33
TXN-000776,PAY-000776-369,SET-20260822-610220,578.56,INR,2026-08-22T09:47:52,CAPTURED,CARD,MID-1011,GW-12228471,2026-08-22T13:40:44
TXN-000777,PAY-000777-174,SET-20260831-367110,7.03,INR,2026-08-31T10:39:07,CAPTURED,NETBANKING,MID-1020,GW-45883551,2026-08-31T12:21:52
TXN-000778,PAY-000778-123,SET-20260807-540598,331.42,INR,2026-08-07T04:16:44,CAPTURED,WALLET,MID-1019,GW-75558311,2026-08-07T05:22:42
TXN-000779,PAY-000779-137,SET-20260806-423688,452.23,INR,2026-08-06T14:26:10,CAPTURED,UPI,MID-1021,GW-72245819,2026-08-06T17:53:26
TXN-000780,PAY-000780-461,SET-20260816-592515,1415.85,INR,2026-08-16T14:13:34,CAPTURED,UPI,MID-1015,GW-30605565,2026-08-16T17:54:08
TXN-000781,PAY-000781-692,SET-20260811-732712,1511.06,INR,2026-08-11T07:39:10,CAPTURED,WALLET,MID-1007,GW-38541253,2026-08-11T11:30:10
TXN-000782,PAY-000782-201,SET-20260830-325042,521.90,INR,2026-08-30T14:33:53,CAPTURED,UPI,MID-1013,GW-27866714,2026-08-30T17:54:04
TXN-000783,PAY-000783-456,SET-20260819-652754,418.31,INR,2026-08-19T10:21:58,CAPTURED,WALLET,MID-1004,GW-94637986,2026-08-19T10:47:48
TXN-000784,PAY-000784-299,SET-20260810-107071,241.99,INR,2026-08-10T08:48:31,CAPTURED,UPI,MID-1005,GW-64610870,2026-08-10T10:02:10
TXN-000785,PAY-000785-621,SET-20260816-942500,1417.18,INR,2026-08-16T21:49:27,CAPTURED,NETBANKING,MID-1022,GW-72630808,2026-08-17T01:23:42
TXN-000786,PAY-000786-325,SET-20260806-533493,887.11,INR,2026-08-06T13:41:11,CAPTURED,CARD,MID-1007,GW-78628847,2026-08-06T16:47:47
TXN-000787,PAY-000787-817,SET-20260810-295918,1744.34,INR,2026-08-10T15:22:22,CAPTURED,NETBANKING,MID-1015,GW-32999925,2026-08-10T18:00:39
TXN-000788,PAY-000788-462,SET-20260818-747012,1545.53,INR,2026-08-18T05:18:08,CAPTURED,WALLET,MID-1016,GW-21670963,2026-08-18T07:02:05
TXN-000789,PAY-000789-777,SET-20260811-605495,738.34,INR,2026-08-11T02:04:58,CAPTURED,UPI,MID-1002,GW-32494235,2026-08-11T05:31:46
TXN-000790,PAY-000790-276,SET-20260813-159361,269.99,INR,2026-08-13T21:36:51,SETTLEMENT_PENDING,WALLET,MID-1023,GW-30373115,2026-08-14T00:32:47
TXN-000791,PAY-000791-842,SET-20260827-148525,931.92,INR,2026-08-27T21:16:20,CAPTURED,NETBANKING,MID-1023,GW-17487087,2026-08-27T22:47:57
TXN-000792,PAY-000792-461,SET-20260813-402726,167.97,INR,2026-08-13T01:15:05,CAPTURED,NETBANKING,MID-1025,GW-87153157,2026-08-13T03:28:46
TXN-000793,PAY-000793-632,SET-20260819-202844,709.18,INR,2026-08-19T14:50:12,CAPTURED,NETBANKING,MID-1011,GW-82926158,2026-08-19T15:27:11
TXN-000794,PAY-000794-464,SET-20260806-959403,1445.35,INR,2026-08-06T02:29:03,CAPTURED,WALLET,MID-1010,GW-65120068,2026-08-06T04:35:42
TXN-000795,PAY-000795-415,SET-20260828-397067,1179.81,INR,2026-08-28T11:00:04,CAPTURED,NETBANKING,MID-1012,GW-22638499,2026-08-28T14:26:23
TXN-000796,PAY-000796-662,SET-20260811-931835,1391.07,INR,2026-08-11T00:59:27,CAPTURED,CARD,MID-1016,GW-94766947,2026-08-11T01:31:54
TXN-000797,PAY-000797-267,SET-20260802-428011,2012.58,INR,2026-08-02T21:03:34,CAPTURED,WALLET,MID-1019,GW-83490497,2026-08-03T00:11:44
TXN-000798,PAY-000798-895,SET-20260823-719688,1238.85,INR,2026-08-23T06:10:35,CAPTURED,UPI,MID-1019,GW-83427081,2026-08-23T08:24:12
TXN-000799,PAY-000799-105,SET-20260811-621776,815.83,INR,2026-08-11T11:32:42,CAPTURED,CARD,MID-1013,GW-23874831,2026-08-11T13:16:18
TXN-000800,PAY-000800-471,SET-20260825-717906,1082.18,INR,2026-08-25T03:03:07,CAPTURED,UPI,MID-1003,GW-14274794,2026-08-25T06:58:59
TXN-000801,PAY-000801-175,,2166.81,INR,2026-08-27T06:06:43,CAPTURED_UNSETTLED,WALLET,MID-1011,GW-38023157,
TXN-000802,PAY-000802-972,SET-20260810-757972,1431.70,INR,2026-08-10T00:57:00,CAPTURED,WALLET,MID-1009,GW-25239603,2026-08-10T01:55:26
TXN-000803,PAY-000803-925,SET-20260815-269112,334.60,INR,2026-08-15T23:44:29,CAPTURED,WALLET,MID-1003,GW-22436459,2026-08-16T01:46:34
TXN-000804,PAY-000804-192,SET-20260804-923919,69.13,INR,2026-08-04T04:35:51,CAPTURED,NETBANKING,MID-1013,GW-96861243,2026-08-04T06:54:36
TXN-000805,PAY-000805-893,SET-20260831-663065,1149.00,INR,2026-08-31T18:28:30,CAPTURED,UPI,MID-1022,GW-75372462,2026-08-31T19:17:12
TXN-000806,PAY-000806-836,SET-20260821-712714,164.14,INR,2026-08-21T17:00:34,CAPTURED,WALLET,MID-1005,GW-82544055,2026-08-21T18:33:42
TXN-000807,PAY-000807-347,SET-20260802-381423,1137.13,INR,2026-08-02T09:26:51,CAPTURED,UPI,MID-1002,GW-83651825,2026-08-02T10:55:52
TXN-000808,PAY-000808-865,SET-20260824-618569,517.49,INR,2026-08-24T19:16:33,CAPTURED,CARD,MID-1002,GW-85194475,2026-08-24T22:43:02
TXN-000809,PAY-000809-724,SET-20260815-154564,1633.64,INR,2026-08-15T03:58:31,CAPTURED,WALLET,MID-1025,GW-79837593,2026-08-15T04:13:34
TXN-000810,PAY-000810-923,SET-20260831-713628,64.57,INR,2026-08-31T14:34:19,CAPTURED,UPI,MID-1023,GW-59736504,2026-08-31T18:22:20
TXN-000811,PAY-000811-609,SET-20260827-535082,995.70,INR,2026-08-27T18:11:11,CAPTURED,UPI,MID-1024,GW-27538161,2026-08-27T21:50:07
TXN-000812,PAY-000812-579,SET-20260823-208549,1949.60,INR,2026-08-23T15:41:45,CAPTURED,WALLET,MID-1025,GW-86082169,2026-08-23T16:24:04
TXN-000813,PAY-000813-850,SET-20260817-595700,376.74,INR,2026-08-17T12:15:12,CAPTURED,NETBANKING,MID-1013,GW-50552447,2026-08-17T13:33:12
TXN-000814,PAY-000814-743,SET-20260810-409683,193.32,INR,2026-08-10T23:11:53,CAPTURED,NETBANKING,MID-1022,GW-22320955,2026-08-11T01:07:38
TXN-000815,PAY-000815-374,SET-20260811-648623,2364.42,INR,2026-08-11T13:50:15,CAPTURED,WALLET,MID-1003,GW-14600378,2026-08-11T16:14:46
TXN-000816,PAY-000816-479,SET-20260802-468873,2480.68,INR,2026-08-02T03:26:31,CAPTURED,CARD,MID-1018,GW-14471985,2026-08-02T06:11:10
TXN-000817,PAY-000817-415,SET-20260804-728548,1789.14,INR,2026-08-04T08:01:16,CAPTURED,WALLET,MID-1010,GW-35409526,2026-08-04T10:14:18
TXN-000818,PAY-000818-810,SET-20260802-961542,1146.27,INR,2026-08-02T00:46:41,CAPTURED,NETBANKING,MID-1002,GW-11668979,2026-08-02T02:16:20
TXN-000819,PAY-000819-976,SET-20260830-554807,2040.13,INR,2026-08-30T02:47:34,CAPTURED,WALLET,MID-1019,GW-86010495,2026-08-30T03:01:22
TXN-000820,PAY-000820-129,SET-20260821-719054,1822.03,INR,2026-08-21T18:17:49,CAPTURED,NETBANKING,MID-1018,GW-50954656,2026-08-21T19:19:49
TXN-000821,PAY-000821-980,SET-20260803-562115,1704.87,INR,2026-08-03T07:26:03,CAPTURED,CARD,MID-1012,GW-12534217,2026-08-03T07:47:29
TXN-000822,PAY-000822-405,SET-20260826-951009,886.97,INR,2026-08-26T04:41:48,CAPTURED,NETBANKING,MID-1001,GW-26059970,2026-08-26T07:58:58
TXN-000823,PAY-000823-597,SET-20260813-106831,2465.53,INR,2026-08-13T09:13:27,CAPTURED,CARD,MID-1001,GW-62488528,2026-08-13T12:30:29
TXN-000824,PAY-000824-227,SET-20260810-131444,2291.09,INR,2026-08-10T21:08:03,CAPTURED,WALLET,MID-1001,GW-18035930,2026-08-10T22:48:33
